DE,FE
0.715039441,0.683958182
0.14440483,0.419538182
-0.637882754,-0.392007273
-0.021928743,-0.70286
0.459691417,-0.287636364
-0.199470339,0.191483636
-0.226921876,-0.152241818
0.385620998,-0.003903636
0.224160479,0.206481818
-0.031837285,0.087934545
0.237155289,-0.346601818
0.153013892,-0.644921818
-0.180302994,0.035338182
-0.102983872,0.693409091
-0.224647784,0.470901818
-0.350047705,0.132929091
0.207754531,0.240587273
0.262982475,-0.03164
-0.355895369,0.166212727
-0.233581717,0.294621818
0.297906028,-0.177101818
0.252099321,0.001027273
-0.176729421,0.086496364
-0.156587465,-0.091221818
0.0753699,-0.240381818
-0.001299481,-0.113821818
-0.040771218,-0.108685455
-0.122963393,-0.296265455
-0.085116008,-0.169705455
0.125887226,-0.098618182
0.100872216,0.230109091
-0.117115729,0.286198182
-0.155612854,0.237710909
0.097785948,0.359134545
0.062212655,-0.017463636
-0.135958204,-0.168678182
-0.029888064,-0.135394545
0.09973517,-0.009245455
0.066435968,0.231752727
-0.004873054,0.156350909
0.027776407,-0.074374545
0.190536407,0.02034
0.081217565,0.123683636
-0.317073373,-0.126765455
-0.235206068,-0.157172727
0.16308487,-0.249216364
0.180790299,-0.262570909
-0.040283912,0.14238
0.008933932,0.260721818
0.252099321,0.106630909
0.229845709,0.279418182
-0.236992854,0.277569091
-0.553254052,0.067183636
-0.176079681,0.12882
0.266231178,-0.15368
0.332667146,-0.227438182
0.085440878,0.308387273
-0.129785669,0.379269091
0.132384631,0.269145455
0.197196248,0.274487273
-0.311875449,-0.050952727
-0.413072535,-0.307770909
0.289784271,-0.243463636
0.584279162,-0.104781818
-0.088852016,0.024654545
-0.219612295,0.126149091
0.30651509,0.086290909
0.179815689,0.052596364
-0.285560958,-0.160665455
-0.145541876,-0.378241818
0.081542435,-0.041296364
0.003248703,0.186552727
0.201257126,0.119163636
0.051654371,0.278390909
-0.404138603,0.256407273
-0.163897046,0.225589091
0.304403433,0.330576364
-0.082354611,0.02034
-0.483731816,-0.182854545
0.071633892,-0.02486
0.410148703,0.106836364
0.026314491,0.043145455
-0.195571896,-0.134161818
0.0693598,-0.161487273
0.048405669,-0.014176364
0.015593772,0.042734545
0.316910938,-0.193332727
0.271753972,-0.209974545
0.072446068,0.127998182
0.102983872,0.212234545
0.149115449,0.173403636
-0.051816806,0.263598182
-0.231307625,0.007190909
-0.222211257,-0.185114545
-0.128648623,0.198058182
-0.123938004,0.267501818
-0.061238044,0.129436364
0.141643433,0.101905455
0.01900491,-0.021983636
-0.12572479,0.080949091
0.013806986,-0.053212727
0.003411138,-0.268734545
-0.216850898,-0.102932727
-0.138232295,-0.053212727
0.179653253,-0.063690909
0.220911776,-0.049103636
0.122151218,-0.205043636
0.089176886,-0.153063636
0.004548184,0.089167273
-0.11240511,0.160049091
-0.02566475,0.034927273
0.045156966,-0.06554
-0.09973517,0.201345455
-0.059126387,0.367558182
0.058801517,0.264009091
-0.030375369,0.071292727
-0.090476367,-0.076429091
-0.051816806,0.16046
-0.159348862,0.25538
-0.241378603,0.182854545
-0.03736008,0.130258182
0.177216727,-0.079716364
0.187937445,-0.096152727
0.118577645,-0.049514545
0.083329222,-0.179361818
0.128973493,-0.191894545
-0.098760559,-0.17176
-0.260708383,-0.114232727
0.370514531,0.091427273
0.556177884,-0.072936364
0.076831816,-0.133545455
0.00568523,0.163336364
-0.103633613,0.2599
-0.272566148,0.255585455
0.006497405,0.069443636
-0.159348862,-0.143818182
-0.771891737,0.009861818
0.013482116,0.40454
0.854246347,0.298525455
-0.192810499,0.125738182
-0.609943912,0.076634545
0.431102834,-0.289896364
0.319672335,-0.165185455
-0.621151936,-0.130258182
-0.340626467,-0.262570909
0.318535289,0.000410909
0.122638523,0.270378182
0.22545996,0.317016364
0.530838004,0.044583636
0.070334411,0.074169091
0.070171976,-0.001027273
0.472361357,-0.015409091
-0.110293453,0.084030909
-0.609619042,-0.274487273
0.110131018,-0.238121818
0.388869701,0.017463636
-0.313662236,0.366736364
-0.269967186,0.434947273
0.308139441,0.079510909
0.08803984,-0.226616364
-0.291895928,-0.114849091
-0.108181796,0.391185455
-0.01299481,0.229698182
-0.171531497,-0.002465455
0.051004631,-0.125327273
0.217338204,-0.278185455
-0.09404994,-0.045610909
0.104608224,0.003081818
0.215551417,-0.161076364
-0.211003234,0.05424
-0.035410858,0.279829091
0.324220519,0.064512727
0.124425309,0.166007273
-0.089176886,0.027941818
0.077319122,-0.08362
-0.025989621,0.221274545
-0.264281956,-0.075812727
-0.052953852,-0.21922
-0.032974331,-0.101494545
-0.277439202,0.057321818
-0.121501477,0.436590909
0.078943473,0.526785455
-0.014294291,0.015409091
0.006172535,-0.364887273
0.155937725,-0.128409091
-0.047593493,-0.016641818
-0.249337924,0.031434545
0.143267784,-0.054034545
0.197358683,-0.025887273
-0.158211816,0.200523636
-0.017705429,0.173403636
0.248038443,0.126354545
0.077806427,-0.057527273
-0.129785669,-0.020545455
-0.084628703,0.163952727
-0.020466826,0.107658182
0.115328942,-0.074785455
0.009421238,-0.159638182
-0.160973214,-0.020545455
-0.063674571,0.089783636
-0.0060101,0.019312727
-0.11305485,-0.102110909
-0.418270459,-0.1243
-0.059776128,-0.012327273
0.938225309,0.16046
0.733232176,-0.052596364
-0.074070419,-0.044994545
-0.024852575,0.14464
-0.328443832,0.077250909
-0.632197525,0.155118182
0.241865908,-0.2147
-0.013806986,-0.376803636
-1.036985868,0.034927273
0.534249142,0.475216364
1.474261238,0.584929091
-0.69505992,0.327494545
-1.047544152,0.234629091
0.827444551,-0.219630909
0.354433453,-0.360572727
-1.198283952,-0.340438182
-0.24381513,-0.144845455
0.7264099,0.486721818
-0.165521397,0.31866
0.076019641,0.030818182
0.909961597,0.080538182
-0.063187265,0.087729091
-0.365803912,-0.273665455
0.8138,-0.197030909
0.20645505,0.011916364
-0.988255329,-0.182238182
-0.059613693,-0.12656
0.705293333,-0.037392727
-0.222048822,0.339205455
-0.508421956,0.320714545
0.28815992,0.174841818
0.184201437,0.129641818
-0.206292615,-0.038009091
0.097623513,0.136216364
0.004385749,0.276952727
-0.276139721,0.291129091
-0.010070978,-0.117930909
0.104445788,-0.404745455
0.008284192,-0.13108
0.101034651,-0.125943636
-0.002111657,-0.359750909
-0.192160758,0.014998182
0.166171138,0.375776364
0.380585509,0.12882
-0.14440483,0.044583636
-0.218150379,-0.090605455
0.216850898,0.093070909
0.076344511,0.166418182
-0.233419281,-0.064512727
0.062537525,0.328727273
0.162272695,0.144023636
-0.127998882,0.018285455
0.022253613,0.418921818
0.112567545,0.33222
-0.208241836,0.091427273
-0.286535569,-0.216549091
0.241541038,-0.361805455
0.332829581,-0.142174545
-0.354758323,-0.076429091
-0.283449301,-0.139709091
0.275327545,0.065950909
0.039634172,-0.041296364
-0.268505269,-0.112794545
-0.00568523,0.069443636
0.059126387,0.01356
-0.110293453,0.046021818
-0.089339321,0.140530909
0.105257964,0.130052727
0.068872495,-0.028558182
-0.13141002,-0.078689091
0.104770659,-0.044172727
0.065461357,0.202578182
-0.27484024,0.351327273
-0.105745269,-0.034927273
0.236667984,-0.097796364
0.109318842,0.078278182
-0.009096367,0.013149091
0.111268064,-0.070265455
-0.139856647,0.075196364
-0.125237485,-0.016025455
-0.009421238,-0.276541818
-0.133846547,0.001438182
0.133196806,-0.048076364
0.280200599,-0.11752
0.275977285,0.367558182
0.392605709,0.401047273
0.071633892,0.34804
-0.292870539,0.103138182
-0.121014172,-0.177307273
0.162110259,0.112178182
-0.097623513,0.025065455
-0.27581485,-0.181210909
0.174455329,0.148543636
0.309926228,0.356669091
-0.033948942,0.008629091
-0.220424471,-0.152241818
-0.158211816,-0.193538182
-0.2561602,-0.366941818
0.010070978,-0.14238
0.441173812,-0.020750909
0.01900491,-0.014792727
-0.211652974,0.328521818
0.336240719,0.308387273
0.40024016,-0.048898182
-0.115328942,-0.084647273
-0.238292335,-0.222507273
-0.015106467,-0.062869091
0.05035489,0.463505455
0.06903493,0.194565455
0.282474691,0.200729091
0.022416048,0.481996364
-0.282961996,0.09718
0.120526866,0.119163636
0.109643713,0.060609091
-0.409823832,-0.084236364
-0.389519441,0.090605455
0.073583114,-0.121629091
0.157562076,-0.239765455
0.01299481,0.088345455
0.108019361,-0.05876
0.05571525,-0.217576364
-0.10704475,-0.020750909
0.096486467,-0.275925455
0.195896766,-0.008012727
-0.065786228,0.28024
-0.05035489,0.144434545
0.177054291,0.21018
0.113379721,0.052185455
-0.105095529,-0.2373
-0.090151497,-0.195798182
-0.140019082,0.113
-0.243652695,0.069238182
-0.067410579,0.262365455
0.16243513,0.41584
0.020466826,0.227849091
-0.159511297,0.204838182
0.076994251,-0.161487273
0.096324032,-0.410087273
-0.115978683,-0.23956
-0.281337645,-0.236889091
-0.209866188,-0.208536364
0.04970515,0.062869091
0.154150938,0.166418182
-0.030537804,0.306743636
-0.121826347,0.369201818
0.213277325,-0.025681818
0.333966627,-0.120807273
0.029563194,-0.02034
-0.174942635,0.006163636
0.114516766,0.191483636
0.260058643,0.066361818
0.392930579,0.007190909
0.099247864,0.242230909
-0.84482511,0.274898182
-0.457742196,-0.051158182
0.391306228,-0.204427273
0.043045309,-0.093892727
-0.109156407,-0.237094545
0.286698004,0.026298182
0.001137046,0.126149091
0.28182495,-0.011916364
0.625862555,0.309003636
-0.726897206,-0.046638182
-0.860581317,-0.521443636
0.867241158,-0.223123636
0.735343832,0.340027273
-0.757922315,0.572396364
-0.146841357,0.458163636
0.98289497,0.353176364
0.208566707,-0.009245455
-0.429478483,-0.294005455
-0.086577924,-0.439467273
-0.276302156,-0.311058182
-0.445884431,-0.082592727
0.142942914,0.065334545
0.028913453,0.350094545
-0.461315768,0.255585455
0.177866467,0.289896364
0.619202715,0.485489091
-0.203856088,0.246956364
-0.397316327,-0.364887273
0.361093293,-0.455698182
0.272241277,-0.084441818
-0.303753693,-0.072114545
-0.108019361,0.078278182
0.351672056,0.259283636
0.229033533,0.220658182
0.010720719,0.070265455
0.017055689,-0.26216
0.059126387,-0.202578182
-0.021279002,0.372694545
-0.329418443,0.332014545
-0.335915848,-0.043350909
0.032487026,0.100467273
0.129948104,-0.050747273
-0.149602754,-0.165185455
-0.18777501,0.107247273
0.012182635,0.055267273
0.148953014,-0.113821818
0.195571896,-0.107658182
0.124425309,0.097590909
0.002761397,-0.000616364
-0.070171976,-0.048692727
0.107207186,0.069443636
0.014456727,-0.153474545
-0.207429661,-0.214083636
0.021279002,-0.216549091
0.121501477,0.00226
-0.043532615,0.369407273
-0.083654092,0.37742
0.019979521,0.298525455
-0.039146866,0.30284
-0.127674012,0.122861818
-0.052466547,-0.186141818
-0.058151776,-0.053212727
-0.00665984,0.174636364
0.077481557,0.059581818
0.006172535,-0.084647273
0.068060319,-0.036776364
0.300992295,0.080949091
-0.031187545,0.008012727
-0.429803353,-0.013149091
0.08803984,-0.131901818
0.391143792,-0.257229091
-0.094862116,-0.141558182
-0.022740918,0.058349091
0.362230339,0.17628
0.171531497,0.163336364
0.114191896,0.121834545
-0.280687904,0.139914545
-0.856195569,0.245518182
-0.347936048,-0.106836364
0.578431497,-0.259283636
0.423630818,-0.026709091
-0.318210419,0.055883636
0.029725629,0.270994545
0.527751737,0.423852727
0.055552814,0.188196364
-0.605558164,-0.107041818
-0.511183353,-0.291745455
0.371001836,-0.412963636
0.544157685,-0.077661818
-0.169907146,0.276130909
-0.182901956,0.312085455
0.253073932,0.413169091
0.242678084,0.174636364
-0.034436248,-0.333247273
-0.184688743,-0.278185455
-0.140993693,-0.085263636
0.066435968,0.046432727
0.310251098,0.134367273
-0.026476926,0.194154545
-0.373925669,0.252503636
0.070496846,0.295649091
0.373438363,0.378652727
-0.190211537,0.088345455
-0.379935768,-0.140530909
0.154150938,-0.223123636
0.288972096,-0.131901818
0.008933932,-0.093276364
-0.148140838,-0.294210909
-0.040933653,-0.031023636
0.033948942,0.136216364
0.12572479,-0.115670909
0.16243513,-0.249832727
0.08170487,-0.296676364
0.06302483,0.110329091
0.071958762,0.469463636
-0.046294012,0.199290909
-0.203206347,0.221890909
0.000812176,0.048281818
-0.05003002,-0.236067273
-0.294657325,0.324618182
-0.122151218,0.328727273
0.149602754,-0.083414545
0.090638802,0.053418182
-0.109643713,-0.012121818
-0.037847385,-0.040474545
-0.112892415,0.008218182
-0.13774499,-0.173403636
-0.026152056,-0.073758182
-0.060100998,0.15594
0.090638802,-0.039652727
0.309926228,-0.068621818
0.248688184,0.060198182
-0.040933653,0.019723636
-0.12475018,0.295443636
0.10006004,0.322974545
0.083816527,-0.058554545
-0.179653253,-0.047870909
-0.025989621,0.206892727
0.141480998,0.266063636
-0.010070978,0.144023636
-0.013319681,-0.185525455
0.049867585,-0.244901818
-0.031999721,-0.005958182
-0.200932255,0.070881818
-0.230820319,0.068005455
-0.047593493,-0.0452
0.161135649,-0.18984
0.171531497,-0.146283636
0.146354052,-0.010272727
0.140506387,-0.062663636
0.090963673,-0.0904
0.017380559,0.068005455
-0.25079984,0.145050909
-0.088689581,0.227438182
0.324220519,0.112794545
0.240891297,-0.102316364
0.101846826,0.108274545
-0.028263713,0.35482
-0.096324032,0.30736
-0.019167345,0.191894545
-0.254860719,0.11526
-0.529376088,0.013765455
-0.071796327,0.234629091
0.456767585,0.243463636
0.124100439,-0.204632727
-0.073095808,-0.156967273
0.226597006,-0.123067273
0.130435409,-0.133545455
-0.176891856,-0.036981818
-0.222698563,-0.199496364
-0.082841916,-0.214289091
0.176079681,0.193949091
0.374900279,0.385638182
0.18777501,0.001438182
0.016081078,-0.006574545
0.0934002,-0.047665455
-0.029563194,-0.063074545
-0.234393892,0.167034545
-0.322758603,-0.204838182
-0.140668822,-0.243669091
0.097461078,0.175663636
-0.016730818,0.389541818
-0.080242954,0.34352
0.08706523,-0.149365455
0.081542435,-0.515690909
-0.154313373,-0.134161818
-0.251936886,0.323590909
-0.034111377,0.159021818
0.178191337,-0.104576364
0.108669102,-0.148132727
0.110293453,0.074169091
0.198495729,0.178745455
0.088689581,-0.06102
-0.077481557,-0.077456364
-0.122476088,0.143612727
-0.08803984,0.40454
-0.031187545,0.377830909
0.228058922,0.229492727
0.226759441,0.097796364
-0.079105908,0.0791
-0.06302483,0.06328
-0.008933932,-0.327289091
-0.167957924,-0.326672727
-0.293520279,-0.170116364
-0.15041493,-0.044583636
-0.016568383,0.290718182
0.033624072,0.313729091
0.320322076,-0.096358182
0.258921597,-0.465970909
-0.070659281,-0.253530909
-0.024365269,-0.092454545
0.03070024,-0.057116364
-0.135470898,0.080949091
-0.115816248,0.147105455
0.076182076,0.441521818
0.032974331,0.480352727
0.111430499,0.120190909
0.224322914,-0.090605455
-0.089826627,-0.035338182
-0.271753972,0.130258182
-0.011532894,0.325234545
0.036547904,0.127998182
-0.177704032,-0.217165455
-0.065136487,0.048692727
0.091775848,0.11978
-0.040608782,-0.120601818
-0.095999162,-0.157994545
-0.297906028,-0.278596364
-0.132871936,-0.06554
0.923281277,0.279418182
0.965514411,0.027941818
0.113217285,0.011094545
-0.323733214,0.334685455
-0.360443553,0.225589091
-0.07569477,0.089372727
0.025989621,-0.303867273
-0.422981078,-0.631567273
-0.8017798,0.205043636
0.472036487,0.88818
1.238730299,0.477270909
-0.518005629,0.424058182
-1.000762834,0.348450909
0.668582994,-0.487543636
0.503061597,-0.762852727
-0.925555369,-0.740663636
-0.499163154,-0.325850909
0.399752854,0.460629091
0.185988224,0.310441818
0.209866188,0.095125455
0.592725788,0.2712
0.110780758,0.310441818
-0.051654371,-0.257023636
0.560563633,-0.434741818
0.070984152,-0.133134545
-0.874550739,-0.332425455
-0.310900838,-0.048076364
0.454331058,0.134572727
-0.199957645,0.378858182
-0.460178723,0.714776364
0.241703473,0.450767273
0.268992575,-0.032667273
-0.111430499,-0.166007273
-0.002111657,0.315783636
0.059613693,0.527196364
-0.20012008,0.231752727
-0.208729142,-0.332630909
0.05668986,-0.418510909
0.21343976,-0.211618182
0.163572176,-0.290101818
-0.043045309,-0.383378182
-0.078618603,-0.048281818
0.297743593,0.418305455
0.368402874,0.23052
-0.06903493,0.072730909
-0.360443553,-0.028558182
-0.082841916,0.003698182
0.130760279,0.022189091
-0.254698283,-0.310852727
-0.261682994,-0.095741818
0.071146587,0.059787273
0.045319401,0.303250909
-0.060263433,0.693203636
0.025177445,0.599310909
0.003411138,0.301401818
-0.092588024,-0.350094545
0.134333852,-0.497816364
0.215388982,-0.31414
-0.243977565,-0.291129091
-0.351996926,-0.134161818
0.16243513,0.016436364
0.170719321,0.097385455
-0.27516511,0.156761818
-0.08803984,0.357696364
0.295144631,0.210796364
-0.070171976,0.058554545
-0.241378603,0.141352727
0.271916407,0.108069091
0.252424192,0.01582
-0.203368782,-0.096769091
-0.001786786,0.025681818
0.179328383,0.260516364
-0.21847525,0.313318182
-0.220262036,-0.004109091
0.141318563,-0.207714545
0.233094411,-0.033078182
0.414696886,-0.009450909
0.408524351,-0.010683636
-0.102171697,-0.048076364
-0.268342834,-0.133545455
-0.332667146,-0.095330909
-0.149277884,-0.178745455
0.228546228,-0.366941818
-0.163409741,-0.267707273
-0.130272974,0.213056364
0.711953174,0.551645455
0.455305669,0.522881818
-0.65071513,0.303867273
-0.387407784,0.046021818
0.483569381,-0.120601818
-0.077319122,-0.205865455
-0.599710499,-0.22826
0.090963673,0.164158182
0.326332176,0.48138
-0.092912894,0.086085455
0.037847385,0.023421818
0.083816527,0.191894545
-0.26282004,-0.122450909
0.205805309,-0.148132727
0.578269062,-0.077867273
-0.076182076,-0.080949091
-0.360443553,0.040063636
0.273703194,-0.139709091
0.468138044,-0.044789091
-0.183064391,0.258256364
-0.363367385,0.053007273
0.128973493,0.119574545
0.239266946,0.295854545
-0.009421238,0.010478182
0.032811896,0.127176364
-0.122151218,0.298730909
-0.213927066,0.148954545
-0.010233413,-0.031023636
-0.141643433,-0.216138182
-0.210028623,-0.014587273
-0.126536966,-0.042118182
0.055877685,-0.365914545
0.23114519,-0.025681818
0.0873901,0.152241818
0.121014172,-0.119985455
0.111430499,0.01356
-0.063837006,-0.065745455
0.079593214,-0.081770909
0.079755649,0.244901818
-0.052791417,0.088550909
0.039959042,0.069032727
0.092425589,0.111356364
-0.057502036,-0.07232
-0.161460519,0.107863636
-0.155450419,0.297087273
-0.23114519,0.236067273
-0.270454491,0.121834545
0.019979521,0.206892727
0.173480719,0.236889091
-0.082029741,0.010683636
-0.053928463,-0.010272727
0.145866747,-0.137654545
0.063349701,-0.279418182
-0.13205976,-0.141763636
-0.065786228,-0.132723636
0.104608224,-0.006985455
0.129135928,0.109301818
0.052141677,0.030407273
0.022578483,0.044994545
0.148140838,-0.053212727
0.106557445,-0.214289091
-0.116790858,-0.043350909
-0.229845709,0.2486
-0.020791697,0.294005455
0.160485908,0.012532727
0.311388144,-0.030818182
0.153176327,0.176896364
-0.613192615,0.069443636
-0.553741357,0.083209091
0.138557166,0.046432727
0.09404994,-0.105809091
-0.008446627,-0.214083636
0.137257685,-0.06554
0.118090339,0.069443636
0.725435289,0.085058182
0.73209513,0.244285455
-0.575832535,-0.187785455
-0.652177046,-0.168472727
0.510371178,-0.025681818
0.438412415,0.096563636
-0.580380719,0.643894545
-0.150902236,0.386254545
0.741353932,0.294210909
0.367753134,0.149570909
-0.079268343,-0.211823636
-0.066923273,-0.25086
-0.415996367,-0.216138182
-0.568522954,-0.116903636
0.065623792,-0.065950909
0.105257964,0.3051
-0.402351816,0.046843636
0.010558283,0.160049091
0.647791297,0.649030909
0.07504503,0.073141818
-0.42590491,-0.365298182
0.116628423,-0.457958182
0.253886108,-0.194565455
-0.247713573,0.046432727
-0.174292894,0.139092727
0.486330778,0.099850909
0.379773333,0.195181818
-0.115166507,0.005341818
0.036710339,-0.454876364
0.167633054,0.071498182
-0.224972655,0.307565455
-0.509721437,0.263598182
-0.283449301,0.189429091
-0.008771497,0.021367273
0.084628703,-0.149365455
-0.023553094,-0.076223636
-0.132547066,0.144845455
-0.191998323,-0.070265455
-0.078293733,0.121012727
0.253398802,0.04068
0.158536687,0.177718182
-0.110943194,0.287636364
0.004548184,0.009656364
0.244789741,0.211618182
0.16276,-0.236067273
-0.071633892,-0.637525455
-0.055390379,-0.251270909
-0.048892974,0.189429091
0.004385749,0.246134545
0.084141397,0.347012727
-0.004223313,0.409881818
0.017867864,0.151830909
-0.037847385,0.00904
-0.058476647,-0.4407
-0.068872495,-0.353998182
-0.20710479,0.086496364
-0.226921876,0.050130909
-0.186962834,-0.047049091
0.185500918,-0.030818182
0.419732375,0.184909091
-0.076019641,0.138065455
-0.247551138,0.070470909
0.262007864,-0.174430909
0.318535289,-0.316810909
-0.153663633,0.061636364
-0.011208024,0.234423636
0.232444671,0.108069091
0.194922156,0.162925455
0.523690858,0.266885455
-0.283449301,0.062663636
-1.165472056,0.181005455
-0.222211257,-0.05198
0.63268483,-0.283321818
0.201744431,0.174841818
-0.302129341,0.073141818
0.085765749,0.179978182
0.446696607,0.417483636
0.332342275,0.213878182
-0.377011936,-0.000205455
-0.883971976,-0.486310909
0.204018523,-0.451178182
1.069310459,0.150803636
-0.027938842,0.489392727
-0.553741357,0.342081818
0.484056687,0.432481818
0.581517764,0.267912727
-0.128973493,-0.54014
-0.264444391,-0.578149091
-0.170394451,-0.449329091
-0.260221078,-0.111972727
0.153826068,0.342492727
0.186637964,0.311263636
-0.554391098,0.208741818
-0.10070978,0.282294545
0.591913613,0.522676364
-0.036710339,0.169910909
-0.590126826,-0.230725455
0.060425868,-0.443781818
0.42622978,-0.073552727
-0.192648064,0.230314545
-0.273540758,-0.350094545
0.192323194,0.029174545
0.181277605,0.440083636
-0.025502315,-0.055883636
0.113542156,-0.408649091
0.148790579,-0.382145455
-0.024202834,0.098823636
-0.001949222,0.617596364
-0.160161038,0.395705455
-0.240728862,0.053007273
0.223998044,0.114027273
0.170556886,-0.187169091
-0.300667425,0.073758182
-0.18777501,0.205865455
0.229845709,-0.101083636
0.196059202,0.129847273
-0.178353772,0.103549091
-0.103633613,-0.034516364
0.021279002,-0.150187273
-0.108506667,-0.071087273
-0.10006004,-0.154296364
-0.045156966,-0.129847273
-0.035085988,-0.100056364
0.039634172,-0.257229091
0.179490818,0.145050909
0.075532335,0.194154545
-0.188749621,0.237916364
-0.020141956,0.307565455
0.177541597,-0.030818182
-0.046294012,-0.186963636
-0.130272974,-0.045610909
-0.018192735,0.155734545
0.043857485,0.112794545
-0.017705429,0.021572727
-0.051816806,-0.146694545
0.147815968,-0.044378182
0.051654371,0.127792727
-0.327794092,0.016641818
-0.147166228,-0.034927273
0.324220519,-0.008834545
0.212302715,0.008629091
-0.030537804,0.039858182
0.146841357,0.190661818
0.317723114,0.121218182
0.178678643,0.170321818
-0.26980475,0.158816364
-0.326819481,0.018901818
0.007634451,0.055267273
0.126212096,-0.170732727
0.231632495,-0.044378182
0.063999441,0.322974545
-0.177866467,0.348450909
-0.019167345,0.212850909
-0.042395569,0.198469091
-0.4129101,0.047870909
-0.299530379,-0.288663636
0.238617206,-0.264214545
0.281987385,-0.139914545
-0.004385749,0.003081818
0.001949222,0.047870909
0.229033533,0.101083636
0.130110539,0.137654545
-0.092263154,-0.217576364
0.066111098,-0.284965455
0.198170858,-0.048898182
0.154963114,0.147721818
0.158699122,0.120190909
0.062537525,0.166212727
-0.224485349,0.211412727
-0.153501198,0.222301818
0.041096088,0.372694545
-0.230170579,-0.102110909
-0.246089222,-0.063896364
0.076669381,0.222712727
0.153663633,0.234834545
-0.008933932,0.273870909
-0.013319681,-0.199085455
0.047593493,-0.260105455
-0.13108515,0.013765455
-0.060588303,0.02034
0.229683273,-0.234834545
0.234881198,-0.267090909
0.0873901,-0.059581818
0.150252495,0.130258182
0.173643154,0.2825
-0.014619162,0.161898182
-0.09973517,0.036776364
-0.113704591,-0.14012
-0.089014451,0.079510909
-0.0934002,0.206070909
0.010720719,-0.019107273
0.146029182,0.171554545
-0.121339042,0.059170909
-0.227571617,0.014792727
0.039796607,0.060198182
-0.019654651,-0.206687273
-0.356382675,-0.268529091
-0.250637405,-0.002670909
0.18176491,0.203194545
0.185338483,-0.035543636
0.033948942,-0.135805455
0.13108515,-0.146489091
0.035410858,0.096152727
-0.180140559,0.227027273
-0.019654651,-0.081976364
0.09372507,0.004109091
-0.091126108,0.199290909
-0.047268623,0.275103636
0.172668543,0.275309091
0.156262595,0.172376364
-0.01932978,-0.064512727
-0.042070699,-0.050747273
-0.044507226,0.247161818
-0.159998603,0.120190909
-0.117927904,-0.083414545
-0.027776407,-0.147310909
0.011045589,-0.089167273
0.003736008,-0.038214545
-0.091613413,-0.0904
-0.098273253,-0.024449091
-0.250962275,-0.057938182
0.120364431,-0.042734545
0.777901836,-0.039036364
0.473011098,-0.052596364
0.034111377,-0.026503636
-0.164059481,0.062663636
-0.273378323,0.31414
0.028913453,0.211207273
0.123775569,-0.069443636
-0.636583273,-0.203605455
-0.483569381,0.076634545
1.029026547,0.541783636
0.592238483,0.402690909
-0.995402475,0.265652727
-0.232931976,-0.001027273
0.782612455,-0.392623636
-0.274515369,-0.409470909
-0.829393772,-0.220247273
0.066598403,0.053829091
0.342088383,0.02712
0.059126387,0.312701818
0.524665469,0.355230909
0.467488303,0.146283636
-0.184851178,0.133134545
0.237967465,-0.202989091
0.461478204,-0.04746
-0.419732375,-0.033283636
-0.62001489,-0.315372727
0.33851481,-0.193743636
0.317073373,0.251887273
-0.492665749,0.472545455
-0.171044192,0.263598182
0.331367665,0.192716364
-0.022416048,-0.120190909
-0.296281677,-0.046227273
-0.051654371,0.319276364
0.083004351,0.16046
-0.015268902,-0.108890909
0.019654651,-0.307770909
0.110455888,-0.353998182
0.124425309,-0.113821818
0.139694212,-0.035749091
-0.053441158,-0.187785455
-0.127024271,0.191894545
0.171531497,0.31414
0.23845477,0.117314545
0.021603872,0.196003636
-0.107694491,0.059170909
-0.08170487,-0.019312727
-0.166658443,-0.038009091
-0.202881477,-0.010683636
-0.091938283,0.080127273
-0.254860719,0.085263636
-0.142130739,0.284143636
0.19378511,0.651907273
0.10070978,0.535003636
-0.00665984,-0.185936364
0.135146028,-0.405978182
0.246738962,-0.280445455
-0.021603872,-0.329138182
-0.210028623,-0.24408
0.049867585,-0.167445455
0.066435968,-0.055267273
-0.134983593,0.150187273
0.016730818,0.193743636
0.145217006,0.030407273
-0.040608782,0.056294545
-0.186800399,0.103549091
-0.084141397,0.177307273
0.008933932,0.226821818
-0.012182635,-0.023421818
-0.107856926,-0.150187273
-0.141968303,0.07232
0.003411138,0.27572
-0.054090898,0.013765455
-0.140019082,-0.061225455
-0.211652974,-0.040063636
0.073745549,-0.075196364
0.781637844,0.031434545
0.578431497,-0.096769091
-0.152526587,-0.098618182
-0.111755369,-0.053007273
-0.243490259,0.073758182
-0.574533054,0.061841818
0.290271577,-0.199085455
0.109318842,-0.035954545
-0.805028503,0.161281818
0.597273972,0.633827273
1.045107625,0.700189091
-0.734856527,0.107863636
-0.681577804,0.08588
0.748176208,-0.135394545
0.061887784,-0.408649091
-0.961128663,-0.314961818
0.155937725,0.055061818
0.598573453,0.340643636
-0.301966906,0.247367273
0.06903493,0.018696364
0.75110004,-0.079510909
-0.15009006,-0.110329091
-0.227571617,-0.433098182
0.766206507,-0.162309091
0.06302483,0.087729091
-0.73274487,-0.167650909
0.113542156,-0.248805455
0.550005349,-0.011505455
-0.235206068,0.353998182
-0.366940958,0.275514545
0.190373972,0.230314545
0.144729701,0.185730909
-0.071796327,0.144845455
0.0060101,0.283732727
-0.119714691,0.288047273
-0.201257126,0.254147273
-0.021279002,-0.128203636
-0.089176886,-0.284143636
0.011857764,0.025681818
0.139694212,-0.10622
-0.039959042,-0.280650909
0.085116008,0.193743636
0.358169461,0.230725455
0.198820599,0
-0.114191896,0.053829091
